"","beta","lnalpha","lnalpha.c","Smsy_lambert","Umsy_lambert"
"23731001",1.1830490582698e-05,1.37993548674491,1.81375016960402,57361.9310057039,0.678619784568352
"23732001",1.30152366923419e-05,1.43798030988333,1.82239705816394,52301.5949721263,0.680717637949221
"23733001",1.32150284254047e-05,1.96458262155273,2.3506777017956,59780.8171925531,0.790005198493514
"23734001",1.19585788667775e-05,1.73819945101182,2.07896712414146,61740.0244013349,0.738322951040129
"23735001",7.79655115965615e-06,0.862467884708121,1.11312710740262,60648.919634917,0.472852404711505
"23736001",1.27058631225579e-05,1.75063462596539,2.13981137254775,59083.1652837758,0.750702610943122
"23737001",2.76387393577739e-05,3.49422013269532,5.89510943454847,35912.3574060474,0.992572286068965
"23738001",6.42766238844719e-07,0.123754485946782,0.635123208188314,452874.905784531,0.29109269985828
"23739001",1.42238776442133e-05,1.71912260151654,2.17448487190593,53258.6935341846,0.757545140320897
"23740001",1.10441478681546e-05,1.40512251512958,2.03758734961731,66064.7265157131,0.729628608508729
"23741001",1.73692199205551e-05,2.18018466689349,2.69924362643267,48571.0511655689,0.8436412694673
"23742001",1.98506808596082e-05,2.93508179352275,4.84579034389344,49321.8874038322,0.979073046247004
"23743001",1.90876320698585e-05,1.65019079096726,3.67067850522115,48991.9791637,0.935140872650879
"23744001",5.6181279547678e-06,1.12978424008678,1.40022837561628,100719.31405058,0.565853993852599
"23745001",1.40256983571085e-05,1.71546026844856,2.14019765068601,53528.8628146035,0.750779683236672
"23746001",3.27365666817983e-06,0.852794027509147,1.16428635190794,149776.862676097,0.490318025238658
"23747001",2.65454443373074e-05,2.523645423065,2.89586276908702,32711.408563398,0.868338875214601
"23748001",1.45689097076149e-05,1.71004210937683,2.19057602271261,52211.7903956093,0.760668859946544
"23749001",2.06908828960155e-05,1.92065557688238,2.20523401366278,36899.6349809263,0.763486026296063
"23750001",2.06438277608815e-05,1.56668464669246,1.93083955110766,34206.3908725407,0.70615084149412
"23751001",1.20666102130786e-05,1.25306937187179,1.92510764870038,58412.9936553332,0.704846825817937
"23752001",1.53785361740357e-05,1.30162971347257,2.12757896535834,48655.6097764178,0.748252055016407
"23753001",8.47100003166531e-06,1.13645976862894,1.64720014341665,75098.5421854664,0.636159753231105
"23754001",1.1500343388187e-05,1.47267969380951,2.00713814382579,62875.2387012686,0.723086835678815
"23755001",9.49290837516058e-06,1.16364991064542,1.41643041506939,60122.7101704614,0.570739378914525
"23756001",2.24644302801129e-05,2.38126734122552,3.10934370294842,39671.1669233911,0.89119016348124
"23757001",2.86323893758044e-05,2.45171775484959,3.30464586578952,31743.6200994556,0.908895690885224
"23758001",1.34936586187643e-05,1.4990113401878,1.95009911521259,52654.3486449421,0.710499805408243
"23759001",1.82274507295878e-05,1.37840181027634,1.98082799314823,39354.655075672,0.717335036371734
"23760001",1.2113885998144e-05,1.12576800335214,1.64851051564395,52543.7672476639,0.636509206351211
"23761001",5.22466628228215e-06,1.40739083474172,1.71963689391107,125387.772407112,0.655109266705904
"23762001",1.31325329370363e-05,1.55069500897763,1.93481090235416,53839.7062024205,0.707051715023643
"23763001",2.00591712545306e-05,1.96974485493555,2.41314366003223,39912.757119485,0.800616830300235
"23764001",1.11321058754222e-05,1.47476682827605,1.88199290793508,62422.5714792841,0.694894674723502
"23765001",1.38766637443071e-05,1.83251683968627,2.05531662709537,52849.9665668074,0.733381214945459
"23766001",6.94653675871613e-06,0.841065407936043,1.26003886813453,75140.4390223337,0.521965821734708
"23767001",1.21945330565191e-05,1.3073374928369,1.79769634705747,55327.8483651704,0.674697275835144
"23768001",1.16686181620053e-05,1.53589875252568,1.81804885197721,58247.1715941355,0.679664004348769
"23769001",3.60105985484173e-06,0.589193594815715,1.07116680631214,127250.901177085,0.458238111721233
"23770001",3.03470254088496e-06,1.04641430728593,1.33516768034325,179868.323560023,0.545846858532318
"23771001",2.24598684693197e-05,2.16352017806198,3.09731137096106,39626.3947001557,0.890003612878842
"23772001",1.60691473015277e-05,2.11115770803,2.49697884586266,50665.5452696206,0.814152110049755
"23773001",2.07870509688117e-05,1.81832752754366,2.47611086501942,39007.808659461,0.810857306785872
"23774001",8.80693369484672e-06,0.703383059119936,2.09485451422649,84206.5660854758,0.741601644185514
"23775001",4.24207757482707e-06,1.41258679852405,1.88364472835422,163900.974235995,0.695280647298824
"23776001",8.94358339913651e-06,0.958149675780765,1.54001893056671,67840.6467543466,0.606738482098859
"23777001",9.92293613236453e-06,1.30759517917634,1.62878957865128,63612.6156956389,0.631223922760474
"23778001",2.13295273256337e-05,2.13178807529148,2.72551438225239,39717.6532570897,0.847158770457139
"23779001",1.27937366551552e-05,1.7009323143425,2.03664903946549,57014.5275657205,0.729428851193913
"23780001",1.30464768019837e-05,1.73435105007025,2.24900052384489,59153.0004737952,0.771738248449097
"23781001",1.50383887330843e-05,0.433225078846344,1.82204480245215,45259.6612070813,0.680632379159783
"23782001",1.49270593681017e-05,2.04299298847468,2.582419018974,55412.1765232313,0.827140848678002
"23783001",1.69688632613661e-05,1.79541636193072,2.40640021905895,47115.3059122292,0.79949318354205
"23784001",1.52865745906294e-05,1.86200823446259,2.24959325740144,50491.9121419446,0.771848381181341
"23785001",1.46478689949119e-05,1.37938741626142,2.10450107000008,50763.4545336546,0.743576431738138
"23786001",1.58639662062966e-05,1.99846045519793,2.56170710868849,51945.7243213337,0.824065215195238
"23787001",1.87278653211639e-05,2.18922694779369,2.57168039613985,44081.4774734969,0.825551973281571
"23788001",1.41139882369985e-05,1.56375459731903,2.03012460035564,51582.6309877544,0.728036646994598
"23789001",1.21848520384075e-05,1.59831062488297,1.91371772650262,57632.4068076804,0.702242349568895
"23790001",8.8339272985587e-06,1.55055044136466,2.18177104701684,85914.6333341764,0.758963624756442
"23791001",2.19595072650388e-05,2.37525235437771,3.00207657215885,40082.5985255103,0.880194113522577
"23792001",2.17282943438014e-05,2.11102281221267,2.42810811436468,36960.6361077439,0.803091580483193
"23793001",6.06233734887488e-06,1.23945271941503,1.6073439619164,103163.664600978,0.625412936957311
"23794001",1.75613212461467e-05,3.15047483824079,7.30659259431188,56839.6344555569,0.998179080187586
"23795001",1.47368707855967e-05,1.83338927316215,2.29016250763326,52879.8832415946,0.77928400648882
"23796001",5.47843145803307e-06,0.352301794946028,0.812534857278421,66156.7674061352,0.362435315719548
"23797001",1.24038163990782e-05,1.6154116803606,2.00813682546065,58312.9676847369,0.723303344846853
"23798001",1.88312454850521e-05,1.85420793980371,2.30768179592509,41549.7246862293,0.782433065402713
"23799001",1.82600117559986e-05,1.90541514820008,2.20610838733345,41821.069687152,0.763653224135833
"23800001",1.3366955444858e-05,1.7180130400101,2.01152252735682,54166.1386054377,0.724036361358886
"23801001",1.45131125531705e-05,1.23813862148963,2.08806055599927,51002.4008762052,0.74020358439829
"23802001",2.00573874955564e-05,2.63125193505947,3.54258535005209,46211.5788094361,0.926883542962301
"23803001",1.26052536339053e-05,1.99900379080785,2.91931040017085,69101.504250776,0.871041987565417
"23804001",1.34780804512921e-05,1.60466528540975,2.10756792151436,55215.7067576093,0.74420173785401
"23805001",3.56571617674112e-05,3.38049583198906,4.3006623919683,27047.2818049561,0.964429302688078
"23806001",1.40799575970061e-05,1.97042082674378,2.72851049856208,60195.8873685114,0.847555541662798
"23807001",4.68517172429607e-06,1.04618922031807,1.31160822316911,114925.967881307,0.53844789510486
"23808001",1.28353852383995e-05,1.6750662917616,2.11472947797036,58093.8692939493,0.745657192377067
"23809001",2.35583407354458e-06,0.783997908621494,1.20566111569537,214004.762697013,0.504159711862445
"23810001",1.62701463032165e-05,1.05215706373487,1.40471442968481,34862.0427170513,0.567210535435408
"23811001",1.70748879306316e-05,1.47009532439252,2.08583420040985,43323.5136966619,0.739744141131687
"23812001",1.40490905470027e-05,1.25657072627957,1.65839910463241,45493.221042154,0.639138381696028
"23813001",1.5002830389973e-05,2.87449705895199,3.74363869999062,62617.8148453305,0.939444455515227
"23814001",8.41152257508e-06,1.41899452761231,1.62375683268315,74881.3513338937,0.629866177197544
"23815001",1.72224638685534e-05,1.85475409534164,2.27245513850644,45061.1075545657,0.776063296735506
"23816001",1.51062451605717e-05,0.689842365671044,1.50836859466864,39568.5327681168,0.597731956639288
"23817001",1.37502279517799e-05,1.71329240574166,2.5795952888344,60124.4034110643,0.826724252366909
"23818001",2.58544413924423e-05,2.14921636426426,2.43838218900258,31127.1764580755,0.804775759447524
"23819001",6.75680728903412e-06,0.83202673373941,1.19801409032168,74239.2859850352,0.501620548676375
"23820001",1.40613086892581e-05,1.22222429502409,1.90330625093539,49771.0536847643,0.699846149651105
"23821001",1.09720027921405e-05,1.33599588713029,1.69370786813908,59096.9738875283,0.648412162501013
"23822001",5.46087345492369e-06,1.14473234992769,1.43244038865305,105391.370883395,0.57552893963515
"23823001",1.37352156674077e-05,1.76087552155217,2.05536084175666,53394.9039903078,0.733390521847403
"23824001",1.45958186683416e-05,1.6146702916164,2.04904119905138,50155.300709192,0.73205767440751
"23825001",1.97210639413332e-05,1.68348514851844,2.16593471997907,38328.1564108599,0.755872023331987
"23826001",1.13357681175225e-05,1.41574023837734,1.72315290805223,57870.8075666583,0.656010055349403
"23827001",1.54163852409959e-05,1.76053183052972,2.17873252309763,49192.6533259062,0.758372894698928
"23828001",1.33343699848314e-05,1.57842172455623,1.91066882014139,52611.5726217617,0.701542174822397
"23829001",7.37558034993646e-06,1.20909205202489,1.42402493821369,77690.9792811122,0.573016060153092
"23830001",1.80467189837989e-05,2.0885309573931,2.66464253840413,46485.0005130748,0.838901741221206
"23831001",5.87143660458306e-06,0.975851197085839,1.26027002961388,88911.8995043728,0.522040581332985
"23832001",2.16972066505043e-05,2.40358371463774,2.94475305435453,40277.9669864979,0.873919373168236
"23833001",1.7218468461008e-05,2.1609686011705,2.47075457946196,47042.7281944149,0.810003731735304
"23834001",7.58561175426338e-06,1.73887272719467,2.19071638108017,100281.425994023,0.760695963754555
"23835001",2.66548061660131e-06,0.935819960871615,1.8194772811737,255117.377102697,0.680010423625407
"23836001",1.60901421461174e-05,2.09005172583012,2.61732926191805,51722.419947671,0.832221089099205
"23837001",1.14845074459644e-05,1.33863136570147,1.71243882590192,56881.8197457068,0.653259682409576
"23838001",9.28751709171612e-06,1.08576162489887,1.3470091299907,59169.1790766865,0.549534761977538
"23839001",2.27614981110816e-05,3.04092358246615,3.57886002235605,40828.4429450361,0.929316526971845
"23840001",1.96046178290126e-05,2.9590571742911,4.37672189615327,49322.6254141644,0.966951221568239
"23841001",9.8594689068674e-06,1.37228736241645,1.7107549247871,66213.0931614559,0.652825933252889
"23842001",1.13952480135321e-05,1.64158017695476,2.04044904627075,64082.5999355852,0.730237119617948
"23843001",1.09521865872662e-05,1.86461176903953,2.08410617521721,67510.4542837475,0.739387091906708
"23844001",1.80138620351324e-05,1.58880931207364,2.11253105284689,41368.7584180666,0.745211106707773
"23845001",2.11372742462252e-06,0.790387995967301,1.30503451607414,253754.928318193,0.536368751119286
"23846001",9.20952416810228e-06,1.59280913411587,1.90847004945005,76120.810654013,0.70103644541367
"23847001",1.367762740064e-05,1.58343222239642,2.00125333568144,52772.9205236936,0.721808343766668
"23848001",1.00199461970761e-05,1.29555088034777,1.74620379453482,66055.4706745322,0.661872262181349
"23849001",1.42651221820604e-05,1.62300162477853,1.93884225913829,49629.0186014839,0.707964014125915
"23850001",1.52294439177583e-05,1.79834897944884,3.59268031765137,61080.5901887174,0.930223422742648
"23851001",1.97185831042616e-05,2.85877062531438,3.41923109400658,46555.8187839186,0.918014781677642
"23852001",2.19638027569152e-05,2.37717433734356,2.83533971703425,39206.7401609248,0.86112910763618
"23853001",1.1809079105718e-05,0.559394683081796,1.49765005591087,50355.2178189219,0.59464875060931
"23854001",1.44348165962333e-05,0.95010269307526,1.39418137953871,39073.6346771379,0.564020750312708
"23855001",1.10216250708449e-05,1.49525589736848,1.88263167546793,63061.8418114182,0.695043976722382
"23856001",1.80943664445189e-05,1.62364275825569,2.09161481706355,40948.4205668517,0.74093572706089
"23857001",1.36532078119075e-05,1.63579570256305,1.9096577944228,51365.9298869386,0.701309715198243
"23858001",9.65519306897294e-06,2.75194627343541,4.16663663665623,99379.3270090605,0.959526589337076
"23859001",2.16504444851491e-05,2.44115422236943,2.78577088147636,39489.6398180126,0.854968254618416
"23860001",1.35936866577789e-05,1.42614065314287,1.73742466026215,48526.0888288574,0.659648446267031
"23861001",1.51151575401402e-05,2.24529628336108,3.5310770232506,61269.3248500074,0.926095497485887
"23862001",2.094976016002e-05,1.82712724363223,2.80138678909825,40904.2605056195,0.856934447115708
"23863001",9.0719537049001e-06,1.56715960292887,1.8193881123561,74955.0569857275,0.679988806922669
"23864001",2.15604383267591e-05,2.17885862514946,2.71523006204272,39228.7948694599,0.845790012416075
"23865001",6.98982612085411e-06,1.46560653567174,1.95473815931835,101796.50149843,0.711539845185291
"23866001",1.19087243826758e-05,1.6786565652133,2.2085875673245,64165.2916707371,0.764126773440811
"23867001",1.11394025163171e-05,1.89017686752082,2.33516257280597,70676.8830478014,0.787298248868127
"23868001",1.26424217166087e-05,0.940307346667932,1.76153625470631,52658.4242543445,0.665730006355522
"23869001",4.23117424991769e-06,0.655384659788504,1.05060870135387,106585.763828602,0.450982939319387
"23870001",1.16681425353578e-05,1.31972254198785,1.61779939579947,53843.5533701259,0.628254255332773
"23871001",2.13007352144574e-05,2.07346603499005,2.66927512077783,39413.822276108,0.839543392093061
"23872001",1.16991311659982e-05,1.34722077561748,1.81333023300767,57997.2672797948,0.678517637175774
"23873001",1.44668073908813e-05,1.76760366461187,2.58371322789788,57188.2572721253,0.827331502976005
"23874001",9.84349158166606e-06,0.159040155303555,1.11506502286657,48104.9900969709,0.473521065055663
"23875001",1.73754514007192e-05,2.00960378827277,2.44228148918323,46353.4311598605,0.805411790374738
"23876001",2.24287100720145e-05,0.512876580496744,6.0060528776751,44289.0883577651,0.993347122130146
"23877001",7.05313106800449e-06,1.00236944615402,1.59205403592414,88078.5316416068,0.621229427945634
"23878001",1.32389867297537e-05,2.20059168488965,3.23822552064191,68222.1920528381,0.903192695262229
"23879001",1.31550729335853e-05,1.82442457829499,2.28871749582516,59218.4181043102,0.77902260917375
"23880001",1.58060664609969e-05,4.63999182652922,14.4411978585464,63266.7557407768,0.999998546010372
"23881001",1.18759323214918e-05,1.68550351604702,1.91480285689535,59152.513064357,0.702491241798464
"23882001",1.75692518577316e-05,2.55205615194373,3.23837571417688,51408.333049882,0.903205950939525
"23883001",1.98049924374747e-05,2.16142378588045,2.62646770873388,42086.8451200708,0.83352964932017
"23884001",9.67713394991327e-06,1.46309686935139,2.04286541200785,75513.0701965243,0.730750095260969
"23885001",8.88225316966189e-06,0.991037017121895,1.527433466894,67907.8360989578,0.603174592434848
"23886001",1.05501633047001e-05,2.56954044059462,4.69874871592749,92494.9193447083,0.975836503941734
"23887001",1.61127394643844e-05,2.00895806210635,2.41940604452012,49752.9060702048,0.801655613105201
"23888001",1.88841978495991e-05,1.91035643018494,2.81705869438078,45481.6356216803,0.858884205603184
"23889001",1.55291853420549e-05,1.61580865241012,2.01915116323308,46730.2304255744,0.725682409355676
"23890001",4.2876999391993e-06,1.09533014872415,1.57533403790159,143810.427281429,0.61661596031081
"23891001",2.08801174076584e-05,2.02355389144722,2.51197379044374,39103.6900465477,0.8164896392446
"23892001",8.8664877590458e-06,0.887046705125804,1.74835508736733,74710.0269926888,0.662415539808657
"23893001",1.77212401400167e-05,2.08464738937376,2.57011645944345,46572.3354486029,0.825319540366107
"23894001",1.74026323389896e-05,1.73844470583519,2.51587462863956,46952.301806403,0.81709364580611
"23895001",8.19535447709391e-06,1.37103047896761,1.66742468601762,78279.2105476697,0.641525878625222
"23896001",1.88842034405046e-05,1.94192647525941,2.1575653628441,39939.4823057907,0.754225309170985
"23897001",2.00712876924536e-05,1.87270771317455,2.31462077533911,39044.33555897,0.78367009176478
"23898001",6.99249007123674e-06,1.07380731414084,1.34749759100488,78610.9723671772,0.549686443767752
"23899001",1.75288048662724e-05,2.03535287011614,2.29507947720253,44507.9728570534,0.78017157120464
"23900001",2.04145920690624e-05,1.73638078710298,2.48813653744305,39812.7949194897,0.812761967410623
"23901001",3.17837606018422e-05,2.44179544191899,2.93288319632207,27453.7727368507,0.872584140285445
"23902001",5.99165858452647e-06,1.23472006722674,1.69489596605416,108270.708709954,0.648721121294762
"23903001",1.16299838115911e-05,1.90936411404875,2.66141346058135,72094.0970242111,0.838453181302853
"23904001",8.99220631215867e-06,1.5079959311323,1.84936364799306,76421.0022034748,0.687193418395578
"23905001",1.36495721630922e-05,1.72299456267356,2.19531798777756,55795.3885897941,0.761583182924166
"23906001",1.19710628066683e-05,1.50557314542923,1.75169804986615,55405.1441846997,0.663258460847554
"23907001",1.08400893142819e-05,1.28758750618422,1.72469214228836,60553.3617460533,0.656403849607238
"23908001",1.62155191796987e-05,1.96137762858964,2.66491658161198,51736.8423780603,0.838939759878488
"23909001",1.3320557344805e-05,1.36862651248381,2.4575265320135,60649.2522115828,0.807881842003928
"23910001",1.75031187852674e-05,1.83806213623357,2.305694336282,44682.1905216716,0.782077688286766
"23911001",2.22030284044294e-05,2.10523536368197,2.46393784161952,36432.5409159013,0.808912740801292
"23912001",1.47661763831255e-05,1.60273261163884,1.8662496941514,46809.4925734673,0.691197223744423
"23913001",1.25240369676791e-05,2.00003209520733,2.5199182180901,65291.8849756606,0.817717981124627
"23914001",1.38518861148207e-05,1.70786000624008,2.02722801103915,52513.9143908861,0.727416761586
"23915001",7.18688020509913e-06,1.22468717133377,1.74064043960377,91898.6083229741,0.660464289032541
"23916001",1.14849762831603e-05,1.84749142626647,2.29098025490956,67865.3401170636,0.779431821693084
"23917001",1.63330420244929e-05,2.29468112490011,2.84830724791766,52819.4593013844,0.862702448480502
"23918001",1.67486364715405e-05,1.53590047037252,1.7970495377828,40274.2327658512,0.674538483765448
"23919001",1.94275961746254e-05,1.84626087891657,2.18105934579465,39059.1485468025,0.758825364891987
"23920001",2.06433676881925e-05,1.63568790164606,2.71133051577,40946.2379058903,0.8452682445395
"23921001",1.153445565027e-05,2.14582035593397,2.66540000342167,72739.1766651295,0.839006807281093
"23922001",1.27444683762431e-05,2.13329252024576,2.62673446979624,65406.2367468753,0.833567715829624
"23923001",4.73328482330912e-06,1.72152878708945,2.70762050473938,178474.452719356,0.844770418404929
"23924001",2.15479820021182e-05,1.9617552325703,2.79530868031563,39733.2772226445,0.856171942478716
"23925001",1.29023874045336e-05,1.71128343759292,2.19564394817053,59031.3951543396,0.761645929311398
"23926001",2.11534507830493e-05,1.64563837124049,2.33077790864854,37182.0211241994,0.786528053865053
"23927001",9.20620139711516e-06,1.232660724147,1.57329812751536,66917.006451431,0.616051438283928
"23928001",1.12058632457958e-05,1.43592790933066,1.96735542932548,63748.2234247435,0.714353873860113
"23929001",1.55470627418048e-05,1.38214067381299,1.76810647590121,42925.9851749195,0.667372984768258
"23930001",2.06249620938999e-05,1.98508214055481,2.63957025552198,40503.8595402296,0.835390567673883
"23931001",1.97546381148309e-05,2.68595407318629,3.53481011082531,46892.8857210009,0.926351987578495
"23932001",1.45607637107552e-05,1.25429948483547,1.67697034811297,44231.0780634612,0.644038276354024
"23933001",1.35480449701631e-05,1.87146955437033,2.36210150552579,58457.148627383,0.791980078431294
"23934001",1.8735314074896e-05,1.86031001844882,2.54720305212786,43868.1633396793,0.82188381805773
"23935001",7.83429927780351e-06,1.28455501674851,1.62632939586154,80487.1810427171,0.630560664315399
"23936001",9.05635832407731e-06,1.08449684454113,1.38096375439843,61834.4424235719,0.559994867357395
"23937001",2.28282918798372e-05,2.46594318065713,2.88259221476787,37969.8542805977,0.866786916152369
"23938001",1.08069508504875e-05,1.1581265639677,1.51909609556239,55593.9383114874,0.600800958917281
"23939001",1.5014937682504e-05,1.65409173090769,2.17647465043258,50478.6097079214,0.757933179063881
"23940001",1.56632230225606e-05,1.71907598488937,2.15685264707149,48143.6462024879,0.754084667588821
"23941001",1.41492266038116e-05,1.57580635296833,2.05639280776249,51847.8989522994,0.733607671207612
"23942001",1.82282169851585e-05,1.82135030924266,2.12887708101666,41063.424951566,0.748513020170917
"23943001",1.24068260296285e-05,2.60751282386645,3.15851039302702,72211.8228818839,0.895919523777879
"23944001",1.3769317514557e-05,1.25450803096897,1.7399497947743,47953.6618314531,0.660289195742972
"23945001",2.13649121051747e-05,2.20585813608699,2.79647992614431,40080.6307088225,0.85631915221396
"23946001",2.19784731999783e-05,2.48915811364434,2.98431679326485,39960.9434709449,0.87828052512201
"23947001",1.46408825612674e-05,1.51658818390816,2.44438989998185,55034.5906720952,0.805754978837566
"23948001",2.34106995109957e-05,2.15711969072862,2.68733934426207,35967.5042827854,0.842024434924739
"23949001",1.24528540071784e-05,1.47283383635702,1.78313242454035,53891.8746597141,0.67110764731058
"23950001",6.3847713307523e-06,1.38085960521337,1.84938464210017,107630.858663269,0.687198420697495
"23951001",1.53090233372712e-05,1.74137056352786,2.05292680149055,47872.2759891151,0.732877790325649
"23952001",1.82307690628217e-05,1.57617751055334,2.55366427466255,45135.6933123502,0.822858401267802
"23953001",1.17055970529227e-05,1.48369282581311,2.0291424309768,62177.6555746261,0.727826581851987
"23954001",6.71744513753935e-06,1.677560771852,2.08995850661753,110249.46723521,0.740594747595463
"23955001",1.77007578073048e-05,1.67101503080972,2.10993865545362,42070.7569005175,0.744684278666057
"23956001",5.73517506785068e-06,1.46677128254611,1.92448406110929,122874.137466266,0.704704689680187
"23957001",1.44716320568351e-05,1.98990976930433,2.33921348215937,54451.8943503584,0.788007779836046
"23958001",2.29596609111292e-06,0.425649357347422,0.845933739168823,163485.720906012,0.375357671581354
"23959001",1.40296850567955e-05,1.72426796461329,2.10872340268629,53061.5628877625,0.744437015936657
"23960001",1.45599662318011e-05,1.60963458301875,2.03687326721524,50101.5308756211,0.729476597710585
"23961001",8.62648400766869e-06,1.79335262676344,2.68136240702639,97514.4934898611,0.841207218606199
"23962001",8.13371889627227e-06,1.47472032509318,2.16576888585674,92926.6785052734,0.755839480926161
"23963001",1.26850745392142e-05,1.77461497134051,2.08404507892934,58286.9622588644,0.739374460918057
"23964001",1.49933422838018e-05,1.32965619802832,1.75466905756766,44286.7413654584,0.664006271926523
"23965001",5.64106447377916e-06,1.01751710038053,1.40738941054782,100693.409623296,0.568018015769666
"23966001",1.44678667115657e-05,1.60434718314941,2.09888801069028,51315.7080487998,0.742428824259658
"23967001",1.19857597439111e-05,1.00188134771793,1.60482779418526,52122.4199277709,0.624726802525505
"23968001",1.08909241215458e-05,0.887203185839503,1.39601494649137,51839.2367633916,0.564577194108945
"23969001",1.34673691790504e-05,1.51481029327053,2.16268811517852,56078.8289540783,0.755234292653391
"23970001",1.73178487163427e-05,1.81804462730788,2.71324821940837,48823.9066024967,0.845525028282885
"23971001",1.57134669089859e-05,1.86231273694299,2.21815669057613,48744.6457995126,0.765947378760882
"23972001",1.27442008581255e-05,1.94497944412565,2.3214064624238,61586.7719818518,0.784874192340298
"23973001",1.6567666443251e-05,1.49690571104,1.84575304031542,41426.0033795851,0.686332206069954
"23974001",1.45430111769138e-05,1.37771741953413,1.73694908652735,45350.1452492123,0.659527669233958
"23975001",9.209662245356e-06,0.861307257005243,1.28758848768711,57637.2824192885,0.530819903821843
"23976001",1.28110128854714e-06,0.849316676161148,1.59474745783751,485495.437357201,0.62196883038207
"23977001",1.31559561741487e-05,1.80463477905687,2.27602634643647,59039.1083292604,0.776715921740567
"23978001",5.44298928165937e-06,0.812452047362917,1.08987838307377,85391.9217208712,0.464787314666998
"23979001",5.09122212488341e-06,1.27355337661142,1.61255184705186,123119.785527446,0.626830176088235
"23980001",1.35441789424828e-05,1.77543655232666,2.06008301030961,54221.3031302363,0.734383032090522
"23981001",1.20715277125002e-05,1.78435809498729,3.22656082366458,74734.3793721993,0.902158131668007
"23982001",1.10303277691116e-05,1.63999247335446,1.87557084048007,62862.1848267996,0.693390502922077
"23983001",8.24213434937787e-06,1.21829359589715,1.53226614046568,73348.211213718,0.604545811110007
"23984001",1.18879755020562e-05,1.26027271987631,2.74177287459112,71442.0331196563,0.84930113954356
"23985001",3.46433647780224e-06,1.16440809860516,1.66462219116272,184966.385006844,0.640785794746425
"23986001",2.67464936102945e-05,1.92129471885128,3.27565058913719,33890.2361128123,0.906444983642706
"23987001",1.31850975573202e-05,1.61087663944744,2.05200943313765,55569.1257753483,0.732684344522962
"23988001",1.92222265773274e-05,1.97594010682484,2.34277528728676,41026.9863821739,0.788630028023072
"23989001",1.08075663780324e-05,1.29892919275771,1.99685857659917,66698.6938133758,0.720850560716118
"23990001",8.33917566965048e-06,1.48073203476305,1.76938400705049,80066.8760897506,0.667691745032568
"23991001",4.1754410291683e-06,0.861327920351771,1.22531059628421,122297.143805605,0.51064451199602
"23992001",1.98337547782542e-05,2.38125843123743,3.02535568162549,44503.0051687368,0.882661691412106
"23993001",1.71757084147218e-05,2.46844246497715,2.88880180030779,50508.2579720733,0.867515111463879
"23994001",6.06333707691831e-06,1.04045047097095,1.43767864964141,95176.6067381212,0.577087848490523
"23995001",1.60629976582796e-05,1.35752322974995,1.88671750919681,43329.2507145961,0.695997652763566
"23996001",1.17645223405626e-05,1.80618999281981,2.09327211078024,63009.4899812888,0.741276552552325
"23997001",1.64235818339453e-05,1.53970023874986,1.9094965522147,42699.1283546432,0.701272628770616
"23998001",2.02393864213505e-05,1.5873727404258,3.20356992359266,44472.1729645983,0.900089493627642
"23999001",2.99058254246391e-05,2.98185824600837,3.44744086517156,30767.4750673862,0.920126738122188
"24000001",1.19027711769902e-05,1.40807126105717,1.88699843458657,58479.0826606631,0.696063139550168
"24001001",1.1972339697102e-05,1.50760877313369,2.11589488275206,62301.3907561493,0.745893413734509
"24002001",2.28812609406023e-05,2.23698941408482,2.59182492884227,36209.6471379907,0.828522384731499
"24003001",1.43086972113668e-05,1.53176640008705,1.81192045120189,47395.9666197111,0.678174535401495
"24004001",8.20184954390949e-06,1.23856041301482,1.61439437402426,76486.4863066213,0.627330652829201
"24005001",8.54751517108508e-06,1.25525071476387,1.69461093077625,75887.2028499929,0.648647017651525
"24006001",7.77938736474561e-06,1.42576176473728,1.69601304161637,83427.0614578684,0.649011427783197
"24007001",1.77447739479245e-05,2.13292770164976,2.42274160046942,45208.0742350901,0.802207057922664
"24008001",1.89402122995892e-05,2.38491597613268,2.97505528252373,46317.9517328004,0.877271839101364
"24009001",1.26977477644449e-05,1.71872406128117,2.08194974820208,58194.6494737685,0.738940980258199
"24010001",1.73177950683943e-05,2.07544788773073,2.4044268884669,46146.9472312085,0.799163375182073
"24011001",1.75422887676533e-05,1.83094922989714,2.31090145473342,44635.4390722836,0.783007761476995
"24012001",2.02760721113082e-05,2.99979188668112,3.87258038999122,46675.642165647,0.946398686392279
"24013001",9.89613880604024e-06,1.09871441050793,1.38455502499067,56697.9980529722,0.561091258756813
"24014001",1.24241558641865e-05,1.39693603143306,1.86942514776497,55693.5829595739,0.69194575532475
"24015001",2.00914053486125e-05,2.11208550846789,2.57405179958609,41107.3240267113,0.825903909817412
"24016001",9.55990057342747e-06,1.02039629326495,1.66906118008438,67151.0671327786,0.641957525188916
"24017001",1.11174248537056e-05,1.7682461408601,2.20839973179754,68729.128538671,0.764090921789347
"24018001",2.03827304162729e-05,2.19297506452619,2.51310165486699,40066.4893414306,0.816664450972853
"24019001",1.42977543305242e-05,1.90223276122011,2.32329064370198,54918.2435756504,0.785207554908541
"24020001",1.68380609587998e-05,1.68709226141061,2.27379985441555,46104.4310986547,0.776309221309933
"24021001",6.6768366113899e-06,0.944992296334767,1.79435498514536,100927.486983399,0.673876340186337
"24022001",1.86878576932889e-05,1.93109502974882,2.31782343789366,41965.1677965324,0.784239083856587
